image_name,0,1,2,3,4,5,6,7,8
2025-05-24 10:55:34.349352,"[0.5289036631584167, 0.4748157560825348, -0.8913280963897705, 0.9976155757904053]","[0.553098738193512, 0.44264671206474304, -0.8282745480537415, 0.9951598644256592]","[0.5674521923065186, 0.45032423734664917, -0.8284372687339783, 0.9965441823005676]","[0.5814918875694275, 0.4590011537075043, -0.8285404443740845, 0.9951300621032715]","[0.5127297043800354, 0.4319618046283722, -0.8393542766571045, 0.9953408241271973]","[0.49898722767829895, 0.4322884678840637, -0.8388538360595703, 0.9967715740203857]","[0.4853493273258209, 0.4340711236000061, -0.8394012451171875, 0.9958975315093994]","[0.606524646282196, 0.5322048664093018, -0.4786401391029358, 0.9959443807601929]","[0.4577335715293884, 0.5133852362632751, -0.5118958353996277, 0.9971490502357483]"
2025-05-24 10:55:34.417605,"[0.5298475623130798, 0.4784482717514038, -0.9028302431106567, 0.9976604580879211]","[0.5536876320838928, 0.4443071782588959, -0.8305030465126038, 0.9953081607818604]","[0.56800377368927, 0.45186278223991394, -0.8305724263191223, 0.9966686964035034]","[0.5820711851119995, 0.4602884352207184, -0.8304611444473267, 0.9953070878982544]","[0.5138942003250122, 0.4337044060230255, -0.8476130962371826, 0.995447039604187]","[0.5004577040672302, 0.4340868890285492, -0.8471022248268127, 0.9968404769897461]","[0.487122118473053, 0.4359824061393738, -0.8475655913352966, 0.9959614872932434]","[0.6069158911705017, 0.5327394008636475, -0.4803600609302521, 0.9961284399032593]","[0.45874908566474915, 0.5138768553733826, -0.5136541128158569, 0.9972169399261475]"
2025-05-24 10:55:34.481832,"[0.5303646922111511, 0.4788875877857208, -0.8527277112007141, 0.9978488087654114]","[0.5539157390594482, 0.4448346495628357, -0.7943341135978699, 0.9956710338592529]","[0.56819748878479, 0.45250868797302246, -0.7943134903907776, 0.996928870677948]","[0.5822365880012512, 0.4609855115413666, -0.79423987865448, 0.9956757426261902]","[0.5144124627113342, 0.4338757395744324, -0.8013630509376526, 0.9958006143569946]","[0.5011359453201294, 0.43417102098464966, -0.8006584048271179, 0.9970845580101013]","[0.4879564344882965, 0.4360180199146271, -0.8009832501411438, 0.9962711930274963]","[0.6068932414054871, 0.5323491096496582, -0.4667348861694336, 0.9964318871498108]","[0.45950376987457275, 0.5143181681632996, -0.4769846796989441, 0.9974297881126404]"
2025-05-24 10:55:34.549043,"[0.5304205417633057, 0.48056188225746155, -0.958368182182312, 0.9975243210792542]","[0.5541353225708008, 0.44542959332466125, -0.8914894461631775, 0.994851291179657]","[0.568429172039032, 0.4529144763946533, -0.8916811347007751, 0.996411144733429]","[0.5825766324996948, 0.46257856488227844, -0.8917511105537415, 0.9949392080307007]","[0.5152330994606018, 0.4348394274711609, -0.9035212397575378, 0.9950881600379944]","[0.5024468898773193, 0.435170441865921, -0.9030730724334717, 0.9966414570808411]","[0.48969322443008423, 0.4370681345462799, -0.903627336025238, 0.9956967830657959]","[0.6069563627243042, 0.5381224751472473, -0.5169442892074585, 0.9957825541496277]","[0.4605933129787445, 0.5175393223762512, -0.5538296103477478, 0.9970175623893738]"
2025-05-24 10:55:34.616768,"[0.5309480428695679, 0.47736555337905884, -0.9250662326812744, 0.9975605010986328]","[0.5543278455734253, 0.444598913192749, -0.8597936630249023, 0.9948952794075012]","[0.5685428977012634, 0.4523523151874542, -0.8599920272827148, 0.9964236617088318]","[0.5826550126075745, 0.4619845151901245, -0.8600934147834778, 0.995004415512085]","[0.5160428881645203, 0.4337480962276459, -0.870254397392273, 0.9951187372207642]","[0.5035251975059509, 0.4340630769729614, -0.8697208762168884, 0.996642529964447]","[0.4909290373325348, 0.4359695613384247, -0.870256245136261, 0.9957177042961121]","[0.6066707968711853, 0.5373858213424683, -0.4951588213443756, 0.995788037776947]","[0.46159452199935913, 0.5172062516212463, -0.5276842713356018, 0.9970057606697083]"
2025-05-24 10:55:34.683142,"[0.5314010381698608, 0.47771915793418884, -1.0132828950881958, 0.9973157048225403]","[0.5546290278434753, 0.44500359892845154, -0.9458097815513611, 0.9945517182350159]","[0.5688953995704651, 0.45401790738105774, -0.9460708498954773, 0.9961795210838318]","[0.5831167697906494, 0.46536651253700256, -0.9461851119995117, 0.9947488307952881]","[0.5166282653808594, 0.4341849684715271, -0.958779513835907, 0.9947358965873718]","[0.5041972994804382, 0.4343830347061157, -0.9584062099456787, 0.9963264465332031]","[0.49160531163215637, 0.4363243579864502, -0.9589425325393677, 0.9953317046165466]","[0.6064273118972778, 0.5461443662643433, -0.5367628335952759, 0.995622456073761]","[0.4615703225135803, 0.5246794819831848, -0.5848987698554993, 0.9966973066329956]"
2025-05-24 10:55:34.750578,"[0.5314959287643433, 0.4772052764892578, -0.989069938659668, 0.9970242977142334]","[0.5547584891319275, 0.4450928568840027, -0.9278706312179565, 0.9940062165260315]","[0.5691461563110352, 0.4542948603630066, -0.9280301332473755, 0.9958373308181763]","[0.5835529565811157, 0.46560773253440857, -0.9281031489372253, 0.994290828704834]","[0.5168002843856812, 0.4340996742248535, -0.9364802241325378, 0.9942234754562378]","[0.5044650435447693, 0.4345579743385315, -0.935965895652771, 0.9960174560546875]","[0.4920058250427246, 0.43679147958755493, -0.9364422559738159, 0.9949228167533875]","[0.606745183467865, 0.5465095043182373, -0.517645001411438, 0.9951730370521545]","[0.46166977286338806, 0.5264043211936951, -0.5732578039169312, 0.9964261054992676]"
2025-05-24 10:55:34.816010,"[0.5318282842636108, 0.47615954279899597, -0.9804662466049194, 0.9966185092926025]","[0.5549705028533936, 0.4454346299171448, -0.9129985570907593, 0.9934661388397217]","[0.5695096254348755, 0.4547763168811798, -0.9132370352745056, 0.9954210519790649]","[0.5841630697250366, 0.4674336016178131, -0.9133197069168091, 0.9938520193099976]","[0.5172473192214966, 0.4339122176170349, -0.924519419670105, 0.9936199188232422]","[0.5052226185798645, 0.4343777596950531, -0.924149215221405, 0.9955230951309204]","[0.49317246675491333, 0.43677082657814026, -0.9246580004692078, 0.9943535923957825]","[0.6068865060806274, 0.5532016754150391, -0.5056058764457703, 0.9947874546051025]","[0.46214085817337036, 0.5293049216270447, -0.5627532601356506, 0.9959810376167297]"
2025-05-24 10:55:34.882832,"[0.5319950580596924, 0.47365647554397583, -0.972308337688446, 0.9964054822921753]","[0.5551122426986694, 0.4447439908981323, -0.9055559039115906, 0.9931862354278564]","[0.5698085427284241, 0.4547097086906433, -0.9057855606079102, 0.9951959252357483]","[0.5846592783927917, 0.4674958884716034, -0.9058689475059509, 0.9936410188674927]","[0.5173284411430359, 0.4319218099117279, -0.9165089130401611, 0.9932820200920105]","[0.5053519606590271, 0.4323806166648865, -0.9161213040351868, 0.995219349861145]","[0.49336424469947815, 0.43495458364486694, -0.9166355133056641, 0.9939942359924316]","[0.6072981953620911, 0.5531875491142273, -0.5054782629013062, 0.994570791721344]","[0.4625779092311859, 0.5293038487434387, -0.5532281398773193, 0.9955883026123047]"
2025-05-24 10:55:34.949635,"[0.5335053205490112, 0.5071477890014648, -1.0364388227462769, 0.9952831268310547]","[0.5563871264457703, 0.4669393301010132, -0.9726989269256592, 0.9914994239807129]","[0.5711200833320618, 0.48070186376571655, -0.9729779958724976, 0.9938110709190369]","[0.5860106945037842, 0.49606889486312866, -0.9731510877609253, 0.9921271800994873]","[0.5188025236129761, 0.45063361525535583, -0.9865328073501587, 0.9917271137237549]","[0.5066912174224854, 0.45308971405029297, -0.9862012267112732, 0.9939531087875366]","[0.49439162015914917, 0.458681583404541, -0.9867141246795654, 0.9926518797874451]","[0.6076829433441162, 0.5732631683349609, -0.5659409761428833, 0.9932637214660645]","[0.4631781280040741, 0.5499468445777893, -0.6162797212600708, 0.9944687485694885]"
2025-05-24 10:55:35.015906,"[0.5333110690116882, 0.5016390681266785, -1.0427451133728027, 0.9937744736671448]","[0.556300163269043, 0.46632975339889526, -0.9769094586372375, 0.9888267517089844]","[0.5710989236831665, 0.4798426330089569, -0.9772382974624634, 0.9917733073234558]","[0.5860178470611572, 0.494968444108963, -0.9773963093757629, 0.9898467659950256]","[0.5187948346138, 0.45049646496772766, -0.988811194896698, 0.9892346262931824]","[0.5067187547683716, 0.4529406428337097, -0.9885805249214172, 0.9920879006385803]","[0.49450865387916565, 0.45844992995262146, -0.9891764521598816, 0.9906260967254639]","[0.6077116131782532, 0.5771299004554749, -0.5758651494979858, 0.9909036755561829]","[0.46338951587677, 0.551055371761322, -0.6187522411346436, 0.9924936890602112]"
2025-05-24 10:55:35.081672,"[0.5334150195121765, 0.512755811214447, -1.0701414346694946, 0.9932474493980408]","[0.5563746094703674, 0.4781671464443207, -1.0055110454559326, 0.9880005121231079]","[0.5711134076118469, 0.4929174482822418, -1.0058265924453735, 0.9911217093467712]","[0.5860151648521423, 0.5087013840675354, -1.005937933921814, 0.9890905022621155]","[0.5189980864524841, 0.4618076682090759, -1.0186296701431274, 0.9885635375976562]","[0.5068973898887634, 0.46586763858795166, -1.018438696861267, 0.9915719628334045]","[0.4946227967739105, 0.47316229343414307, -1.0190547704696655, 0.9901140332221985]","[0.6070731282234192, 0.5865591764450073, -0.5969656705856323, 0.9902352094650269]","[0.4638676643371582, 0.5624361634254456, -0.6455267667770386, 0.9921415448188782]"
2025-05-24 10:55:35.149678,"[0.5332159996032715, 0.49689969420433044, -1.044618010520935, 0.9921643137931824]","[0.5563283562660217, 0.4738481044769287, -0.9797589778900146, 0.9863809943199158]","[0.5710830688476562, 0.48898497223854065, -0.9800231456756592, 0.9900489449501038]","[0.5860030651092529, 0.5053836107254028, -0.9801298379898071, 0.9878377914428711]","[0.5189105272293091, 0.4568297863006592, -0.9929841756820679, 0.9868835210800171]","[0.506847083568573, 0.46044376492500305, -0.9926478862762451, 0.9903405904769897]","[0.4946039617061615, 0.4673982560634613, -0.9932072758674622, 0.9885965585708618]","[0.607063353061676, 0.5844995975494385, -0.5795857310295105, 0.9892233610153198]","[0.4638720452785492, 0.5608227252960205, -0.6294063925743103, 0.9905902147293091]"
2025-05-24 10:55:35.216349,"[0.5330514907836914, 0.49302271008491516, -1.0544793605804443, 0.9919257760047913]","[0.556390643119812, 0.47354888916015625, -0.9879348874092102, 0.9861189126968384]","[0.5712789297103882, 0.4881066679954529, -0.9882168173789978, 0.9897308945655823]","[0.5864135026931763, 0.5037384033203125, -0.9882696866989136, 0.9875518083572388]","[0.518905520439148, 0.45577576756477356, -1.0023672580718994, 0.9866714477539062]","[0.5068368911743164, 0.4596078395843506, -1.002152919769287, 0.9900887608528137]","[0.49458935856819153, 0.46686333417892456, -1.0027440786361694, 0.98843914270401]","[0.6077144742012024, 0.5843461751937866, -0.5866695046424866, 0.9888700842857361]","[0.4640659689903259, 0.5604820251464844, -0.6426087021827698, 0.9904181361198425]"
2025-05-24 10:55:35.282045,"[0.5305995345115662, 0.4892590045928955, -1.0469317436218262, 0.9917258024215698]","[0.5558454990386963, 0.4697735905647278, -0.9837731122970581, 0.9858516454696655]","[0.5708144307136536, 0.48563283681869507, -0.9840466976165771, 0.989415168762207]","[0.586012065410614, 0.5027226805686951, -0.984155535697937, 0.9872708320617676]","[0.5186539888381958, 0.450376033782959, -0.994401216506958, 0.9863778352737427]","[0.5067936182022095, 0.4530088007450104, -0.9941050410270691, 0.9897716641426086]","[0.49459514021873474, 0.45864638686180115, -0.9946480393409729, 0.9881497621536255]","[0.6076981425285339, 0.5835578441619873, -0.5934237241744995, 0.988563060760498]","[0.4662123918533325, 0.5562258958816528, -0.6292487978935242, 0.9901881814002991]"
2025-05-24 10:55:35.350132,"[0.5234732031822205, 0.47607603669166565, -1.0431960821151733, 0.9913522601127625]","[0.5512377619743347, 0.45346254110336304, -0.986168622970581, 0.9850828647613525]","[0.5664186477661133, 0.4673316478729248, -0.986396849155426, 0.9888021349906921]","[0.5818874835968018, 0.483541876077652, -0.9865294694900513, 0.9866297245025635]","[0.5142596364021301, 0.43870189785957336, -0.9914680123329163, 0.9856613278388977]","[0.5028880834579468, 0.4413403570652008, -0.99113529920578, 0.9891611933708191]","[0.49137502908706665, 0.44629812240600586, -0.9916673898696899, 0.9875039458274841]","[0.607268750667572, 0.571902871131897, -0.6305318474769592, 0.9879609942436218]","[0.4665337800979614, 0.5456688404083252, -0.6320767998695374, 0.9896199703216553]"
2025-05-24 10:55:35.422161,"[0.5174557566642761, 0.46888071298599243, -1.0268579721450806, 0.9914693236351013]","[0.5468767285346985, 0.44101473689079285, -0.9718323945999146, 0.9852407574653625]","[0.5629649758338928, 0.453607439994812, -0.972036600112915, 0.9889631867408752]","[0.579167902469635, 0.4690876007080078, -0.9720780253410339, 0.9867587685585022]","[0.5077800154685974, 0.4284048080444336, -0.973308265209198, 0.9858328700065613]","[0.4959513545036316, 0.43042048811912537, -0.9729777574539185, 0.9893306493759155]","[0.48434242606163025, 0.4343511164188385, -0.9734656810760498, 0.9876568913459778]","[0.6073077917098999, 0.5575564503669739, -0.6170714497566223, 0.9881031513214111]","[0.4650789797306061, 0.5312768816947937, -0.610935628414154, 0.9897066950798035]"
2025-05-24 10:55:35.483690,"[0.5171837210655212, 0.46756240725517273, -1.0518568754196167, 0.9876741170883179]","[0.5471346974372864, 0.44046393036842346, -0.9975054264068604, 0.9793712496757507]","[0.5631477236747742, 0.4534313976764679, -0.9977677464485168, 0.9843612313270569]","[0.5792936086654663, 0.4689573645591736, -0.9978615641593933, 0.9810515642166138]","[0.5080758929252625, 0.42638155817985535, -1.0000214576721191, 0.9805675745010376]","[0.4962676465511322, 0.4278688430786133, -0.9998537302017212, 0.9854970574378967]","[0.4845947027206421, 0.431189626455307, -1.0004338026046753, 0.9836137890815735]","[0.6073923110961914, 0.5565964579582214, -0.641923189163208, 0.9826089143753052]","[0.46610984206199646, 0.5303560495376587, -0.6391330361366272, 0.9860519170761108]"
2025-05-24 10:55:35.549654,"[0.5179455876350403, 0.545230507850647, -1.353401780128479, 0.9869621992111206]","[0.5496318340301514, 0.4820554852485657, -1.3056597709655762, 0.9779893159866333]","[0.5653926134109497, 0.5019590854644775, -1.3059180974960327, 0.9830672740936279]","[0.5808460116386414, 0.5199689865112305, -1.3061022758483887, 0.9796141386032104]","[0.5104535818099976, 0.45360201597213745, -1.3151524066925049, 0.9793229699134827]","[0.4990009367465973, 0.4551313519477844, -1.3148525953292847, 0.9843688607215881]","[0.48762404918670654, 0.4580801725387573, -1.3153356313705444, 0.9826175570487976]","[0.6071434617042542, 0.6034342646598816, -0.8994300961494446, 0.9813529253005981]","[0.4676060974597931, 0.5592185258865356, -0.9227295517921448, 0.9854683876037598]"
2025-05-24 10:55:35.616669,"[0.5140393376350403, 0.5102033615112305, -0.9401034116744995, 0.9879997372627258]","[0.5467390418052673, 0.4605582058429718, -0.8972455263137817, 0.9796246886253357]","[0.562860369682312, 0.4753221869468689, -0.8973220586776733, 0.9843496084213257]","[0.5786657929420471, 0.4911262094974518, -0.8973915576934814, 0.9811786413192749]","[0.5074078440666199, 0.44220787286758423, -0.8879753351211548, 0.9807730317115784]","[0.4961582124233246, 0.4438997507095337, -0.8872078061103821, 0.9854051470756531]","[0.48517271876335144, 0.44664716720581055, -0.8875301480293274, 0.9837275147438049]","[0.6071529388427734, 0.5827494263648987, -0.6154894232749939, 0.9827626347541809]","[0.4676017761230469, 0.5460973978042603, -0.5477789640426636, 0.9863652586936951]"
2025-05-24 10:55:35.683166,"[0.5083810687065125, 0.4977666735649109, -0.8168432116508484, 0.9890496730804443]","[0.542949378490448, 0.4496404230594635, -0.7760812044143677, 0.981372594833374]","[0.5594327449798584, 0.46090811491012573, -0.776104211807251, 0.9857048392295837]","[0.575363278388977, 0.47405901551246643, -0.7761682271957397, 0.9828066229820251]","[0.5025492310523987, 0.4372735023498535, -0.7639594674110413, 0.9823905229568481]","[0.4910593330860138, 0.43894338607788086, -0.7631832957267761, 0.986612856388092]","[0.4801596701145172, 0.441427618265152, -0.7635173201560974, 0.9850450158119202]","[0.6070325374603271, 0.5617706179618835, -0.5000303983688354, 0.9842578768730164]","[0.46758902072906494, 0.5287459492683411, -0.4257359206676483, 0.9874451756477356]"
2025-05-24 10:55:35.750283,"[0.5008130669593811, 0.4956488013267517, -0.8116297125816345, 0.9899823069572449]","[0.5379592180252075, 0.44542396068573, -0.7768975496292114, 0.9829444289207458]","[0.555061399936676, 0.4557267427444458, -0.7768285274505615, 0.9869077801704407]","[0.5715498328208923, 0.4681602716445923, -0.7767971754074097, 0.9842434525489807]","[0.4981355667114258, 0.4343373775482178, -0.7600558996200562, 0.9838517308235168]","[0.48730525374412537, 0.4351756274700165, -0.7593852281570435, 0.9876998066902161]","[0.4770139455795288, 0.4364491403102875, -0.7597193121910095, 0.9862449765205383]","[0.6062557101249695, 0.554222583770752, -0.5144373774528503, 0.9855935573577881]","[0.4681253135204315, 0.5211791396141052, -0.42297157645225525, 0.9884698987007141]"
